Wins,Bat_H,Bat_2B,Bat_3B,Bat_HR,Bat_BB,Bat_SO,Base_SB,Base_CS,Pitch_HR,Pitch_BB,Pitch_SO,Field_DP,Field_E,Pitch_H,Ratio_Bat_H_Pitch_H,Ratio_Bat_HR_Pitch_HR,Ratio_Bat_BB_Pitch_BB,Ratio_Bat_SO_Pitch_SO
99,1453,209,98,29,335,588,175,91,31,377,631,98,0.9073458782886831,0.49999979427940394,2906.0011956485964,0.9354838709677419,0.8885941644562334,0.9318541996830428
77,1335,177,66,25,391,821,217,91,27,425,908,98,0.9074897386520254,0.4999997625155493,2670.0012681675694,0.9259259259259259,0.92,0.9041850220264317
97,1453,178,83,18,355,533,206,91,19,381,608,98,0.9073261469504651,0.49999979427940394,2906.0011956485964,0.9473684210526315,0.931758530183727,0.8766447368421053
77,1377,167,73,16,333,548,225,91,18,377,669,98,0.9077226299247758,0.49999977983742316,2754.0012126560073,0.8888888888888888,0.883289124668435,0.8191330343796711
54,1252,167,53,14,303,668,243,91,18,377,826,98,0.9076718113226091,0.4999997117306596,2504.001443653689,0.7777777777777778,0.8037135278514589,0.8087167070217918
94,1345,176,80,21,498,749,301.79999999999995,91,23,534,847,102,0.9074207605371287,0.49999975987501977,2690.001291873014,0.9130434782608695,0.9325842696629213,0.8842975206611571
81,1464,203,102,27,525,542,287,91,29,560,602,106,0.907602996228978,0.49999979454306376,2928.001203156313,0.9310344827586207,0.9375,0.9003322259136213
53,1407,179,84,19,493,719,263,91,20,525,927,98,0.907845968850441,0.49999977777777777,2814.0012506672224,0.95,0.939047619047619,0.7756202804746494
61,1241,167,48,14,573,662,218,91,18,615,710,101,0.9074207605371287,0.499999717763035,2482.001401025085,0.7777777777777778,0.9317073170731708,0.9323943661971831
74,1203,167,55,14,607,748,264,91,18,639,787,98,0.9068499565126554,0.49999971129239384,2406.001389261803,0.7777777777777778,0.9499217527386542,0.9504447268106735
74,1238,178,53,33,608,713,211,91,35,648,760,126,0.906785286152369,0.4999997126042025,2476.001423184807,0.9428571428571428,0.9382716049382716,0.9381578947368421
84,1343,204,62,37,543,665,188,91,39,571,700,125,0.9067963106443999,0.499999749570388,2686.0013453085494,0.9487179487179487,0.9509632224168126,0.95
75,1298,182,55,29,525,566,144,87,31,556,599,137,0.9068810088864887,0.49999973515209684,2596.0013750910416,0.9354838709677419,0.9442446043165468,0.9449081803005008
79,1429,211,59,26,483,487,116,87,34,636,641,180,0.9065811162981795,0.4999998588337864,2858.0008069063047,0.7647058823529411,0.7594339622641509,0.7597503900156006
93,1486,225,57,52,450,558,118,90,61,524,650,126,0.9067401585488779,0.49999983332355497,2972.0009907251197,0.8524590163934426,0.8587786259541985,0.8584615384615385
100,1523,282,75,121,567,659,67,86,127,596,693,136,0.9064584497437508,0.49999980517486725,3046.0011868751712,0.952755905511811,0.9513422818791947,0.950937950937951
104,1669,302,92,142,623,602,94,68,150,660,637,146,0.9068287882458468,0.49999983986107627,3338.001069087797,0.9466666666666667,0.943939393939394,0.945054945054945
99,1582,231,79,100,523,560,65,62,105,550,589,128,0.9057397044406477,0.4999998194226146,3164.0011426941073,0.9523809523809523,0.9509090909090909,0.9507640067911715
104,1656,246,84,112,555,550,74,79,119,592,586,140,0.9054979957619532,0.49999983949794957,3312.0010631659234,0.9411764705882353,0.9375,0.9385665529010239
95,1616,264,92,104,509,448,74,68,111,542,477,140,0.9057621751673173,0.49999983138208687,3232.001089946558,0.9369369369369369,0.9391143911439115,0.939203354297694
73,1547,260,78,116,494,507,70,77,122,520,533,158,0.9058911778520482,0.49999981111611863,3094.0011688138993,0.9508196721311475,0.95,0.9512195121951219
96,1586,276,79,127,670.25,610,83,63,134,710,642,123,0.9066813234531261,0.4999998202876548,3172.0011400955277,0.9477611940298507,0.9440140845070423,0.9501557632398754
116,1729,306,108,166,668,636,95,67,175,703,669,129,0.9065005893672801,0.49999984888603316,3458.0010451045105,0.9485714285714286,0.9502133712660028,0.9506726457399103
106,1660,283,83,140,591,572,54,54,147,622,602,143,0.9065414596712038,0.4999998359857714,3320.001089054835,0.9523809523809523,0.9501607717041801,0.9501661129568106
93,1669,276,78,149,583,545,54,46,157,613,573,160,0.9062265089880364,0.499999837848496,3338.001082523792,0.9490445859872612,0.9510603588907015,0.9511343804537522
113,1645,293,86,168,670.25,554,81,69,177,757,583,130,0.9064149817333977,0.49999983293795314,3290.0010992686357,0.9491525423728814,0.8854029062087186,0.9502572898799314
98,1615,260,81,156,670.25,546,82,64,168,757,590,132,0.9060300966222778,0.49999983560937633,3230.0010619637783,0.9285714285714286,0.8854029062087186,0.9254237288135593
99,1572,238,64,142,670.25,628,75,48,149,757,661,159,0.9058492517569943,0.4999998172324905,3144.00114924252,0.9530201342281879,0.8854029062087186,0.9500756429652042
106,1577,302,67,185,670.25,657,97,30,197,757,700,180,0.9060861645194422,0.4999998230565147,3154.0011161599004,0.9390862944162437,0.8854029062087186,0.9385714285714286
114,1632,278,59,178,670.25,583,77,40,191,757,625,171,0.9049676543262872,0.499999836921123,3264.0010645792563,0.9319371727748691,0.8854029062087186,0.9328
93,1442,256,69,163,670.25,637,62,38,171,717,670,166,0.9056705214073335,0.4999997827304611,2884.001253211245,0.9532163742690059,0.9347977684797768,0.9507462686567164
106,1540,256,63,159,648,594,54,35,167,682,625,186,0.9059719969443657,0.4999998094802622,3080.001173602032,0.9520958083832335,0.9501466275659824,0.9504
108,1503,235,60,114,622,585,73,35,120,654,615,186,0.9053917550251367,0.4999997999648738,3006.0012026116597,0.95,0.9510703363914373,0.9512195121951219
103,1420,229,62,105,656,591,48,63,110,690,622,175,0.9058492517569943,0.49999977598927614,2840.0012723814816,0.9545454545454546,0.9507246376811594,0.9501607717041801
87,1483,227,78,101,550,660,96,33,106,579,694,179,0.9057621751673173,0.49999979454306376,2966.0012187710468,0.9528301886792453,0.9499136442141624,0.9510086455331412
86,1431,201,65,99,659,604,68,46,106,702,644,181,0.90620965507768525,0.4999997850040312,2862.0012306374547,0.9339622641509434,0.9387464387464387,0.937888198757764
92,1341,219,53,143,660,743,50,37,150,694,782,183,0.9055489589222269,0.49999974885994974,2682.0013471159064,0.9533333333333334,0.9510086455331412,0.9501278772378516
102,1514,242,76,121,642,611,35,24,127,675,643,159,0.9041723296466183,0.4999998029672346,3028.0011932308976,0.952755905511811,0.9511111111111111,0.9502332814930016
102,1469,226,63,121,670.25,567,61,32,127,757,596,186,0.9052502251143105,0.4999997905342424,2938.001230821307,0.952755905511811,0.8854029062087186,0.9513422818791947
103,1589,246,74,167,670.25,487,43,29,176,757,512,186,0.9046033900893089,0.4999998211464939,3178.0011367932916,0.9488636363636364,0.8854029062087186,0.951171875
103,1467,219,50,147,636,575,82,41,155,669,605,186,0.9054456141502872,0.4999997899908814,2934.0012323340256,0.9483870967741935,0.9506726457399103,0.9504132231404959
100,1484,232,59,136,595,686,55,44,143,626,722,186,0.9049337941110167,0.49999979480621703,2968.0012180307954,0.951048951048951,0.950479233226837,0.9501385041551247
106,1523,242,56,149,670.25,691,36,47,160,755,741,186,0.9049676543262872,0.4999998127309963,3046.001140843198,0.93125,0.8877483443708609,0.9325236167341431
108,1473,226,62,140,670.25,665,36,43,147,720,700,186,0.9049337941110167,0.4999997918834547,2946.0012262231953,0.9523809523809523,0.9309027777777777,0.95
101,1412,188,58,184,641,692,58,26,194,674,728,186,0.9049676543262872,0.49999977326576656,2824.001280595531,0.9484536082474226,0.9510385756676558,0.9505494505494505
102,1507,203,58,199,647,794,54,39,209.25,681,835,186,0.9051906798317156,0.49999980097324087,3014.0011997337815,0.951015531660693,0.9500734214390602,0.9508982035928144
97,1492,223,41,173,565,865,50,34,182,594,910,186,0.9049676543262872,0.49999979715201426,2984.00121059727,0.9505494505494505,0.9511784511784511,0.9505494505494505
83,1470,236,42,161,481,871,47,24,169,506,916,168,0.9050661460170323,0.49999979080513246,2940.0012300663357,0.9526627218934911,0.950592885375494,0.9508733624454149
102,1449,226,42,199,565,860,39,24,209.25,594,905,170,0.9050009918928839,0.4999997847217917,2898.0012477530327,0.951015531660693,0.9511784511784511,0.9502762430939227
109,1461,194,40,199,543,785,35,24,209.25,543,785,180,0.904563565439822,0.49999976575540833,2922.001368926035,0.951015531660693,1,1
96,1509,240,29,199,584,842,42,29,199,584,842,151,0.9048289537991392,0.49999978042063503,3018.001325381629,1,1,1
105,1396,198,35,189,437,813,42,26,190,440,818,163,0.903873700904011,0.4999997467104013,2792.0014143698354,0.9947368421052631,0.9931818181818182,0.9938875305623472
99,1442,208,35,162,520,976,54,24,162,520,976,158,0.9037663315081383,0.49999975954185993,2884.001386963219,1,1,1
77,1286,196,31,149,489,951,35,24,149,489,951,166,0.9050338186328274,0.49999971129239384,2572.0014851127835,1,1,1
71,1278,185,37,165,494,832,50,30,168,503,848,145,0.9052793512697525,0.49999971129239384,2556.001475874135,0.9821428571428571,0.9821073558648111,0.9811320754716981
72,1225,167,23,100,532,1043,63,37,100,532,1043,144,0.9055236510799471,0.49999971129239384,2450.001414668087,1,1,1
83,1137,167,34,109,566,958,90,50,109,566,958,142,0.9050979851781847,0.49999971129239384,2274.001313042951,1,1,1
80,1255,211,44,95,569,845,120,74,96,573,850,159,0.9048644566094097,0.49999971129239384,2510.0014493130197,0.9895833333333334,0.9930191972076788,0.9941176470588236
93,1381,208,41,111,588,808,105,61,111,588,808,146,0.9047928772621397,0.4999997378302094,2762.0014482266824,1,1,1
82,1377,195,43,97,581,717,75,55,97,581,717,159,0.9046033900893089,0.4999997363048611,2754.001452433591,1,1,1
83,1346,210,25,108,513,720,74,44,113,536,753,186,0.9051293469230596,0.4999997474299737,2692.0013598377086,0.9557522123893806,0.957089552238806,0.9561752988047809
80,1435,212,23,131,489,680,47,43,131,489,680,172,0.9055739261915361,0.49999975719020506,2870.0013937289,1,1,1
89,1451,220,30,101,515,690,53,35,101,515,690,158,0.9051906798317156,0.4999997625155493,2902.0013783604068,1,1,1
84,1448,233,39,111,492,719,103,60,112,498,728,150,0.9050338186328274,0.49999976735053203,2896.0013475063456,0.9910714285714286,0.9879518072289156,0.9876373626373627
99,1524,235,37,122,479,628,166,66,124,488,640,144,0.9047189473957922,0.49999979268673433,3048.0012637821915,0.9838709677419355,0.9815573770491803,0.98125
100,1576,267,47,184,533,681,93,57,184,533,681,151,0.9048644566094097,0.499999798693602,3152.001269036044,1,1,1
99,1480,227,38,124,502,691,97,42,123,499,687,133,0.9040272146641541,0.49999976892941767,2960.0013679384797,1.008130081300813,1.006012024048096,1.0058224163027656
103,1484,239,34,189,643,739,86,36,189,643,739,160,0.9050661460170323,0.49999977296009185,2968.0013477095067,1,1,1
89,1346,224,33,151,592,657,71,45,209.25,757,995,151,0.903873700904011,0.4999998796179749,2692.000648136979,0.7216248506571087,0.7820343461030383,0.6603015075376885
79,1417,225,37,161,590,719,69,45,161,590,719,158,0.9047189473957922,0.4999997509822505,2834.001411433307,1,1,1
91,1535,269,40,153,533,686,84,42,153,533,686,157,0.9050979851781847,0.499999787796157,3070.001302932149,1,1,1
87,1560,275,32,130,534,673,62,38,130,534,673,177,0.9051906798317156,0.49999979454306376,3120.001282051809,1,1,1
98,1467,274,31,177,624,776,156,53,178,628,781,173,0.904563565439822,0.4999997704922849,2934.0013467518907,0.9943820224719101,0.9936305732484076,0.9935979513444302
90,1512,275,23,188,645,911,139,48,188,645,911,153,0.9046810651376977,0.4999997812911173,3024.001322751901,1,1,1
89,1445,239,23,196,604,949,105,43,196,604,949,155,0.9034785283468666,0.4999997605392656,2890.0013840837078,1,1,1
86,1478,274,23,149,592,941,147,39,150,596,947,162,0.9049676543262872,0.4999997738752669,2956.0013368500267,0.9933333333333333,0.9932885906040269,0.9936642027455121
74,1479,230,23,131,505,836,138,60,132,508,841,184,0.9045230605819398,0.49999977417909586,2958.001335957072,0.9924242424242424,0.9940944881889764,0.9940546967895363
71,1418,249,23,147,473,861,109,36,147,473,861,181,0.9048993990604778,0.49999975133335056,2836.001410437937,1,1,1
88,1568,294,24,178,629,910,39,35,178,629,910,166,0.9034173732376599,0.4999997966342149,3136.0012755107227,1,1,1
100,1656,320,23,199,670.25,946,79,57,209.25,757,1173,175,0.9041723296466183,0.4999999112826471,3312.0005876638497,0.951015531660693,0.8854029062087186,0.8064791133844842
89,1536,315,38,137,670.25,957,56,34,154,757,1077,136,0.9033549332319981,0.49999983255101166,3072.001028806929,0.8896103896103896,0.8854029062087186,0.8885793871866295
92,1621,293,28,162,632,909,96,46,162,632,909,146,0.9033549332319981,0.4999998097152541,3242.001233806762,1,1,1
96,1636,320,23,161,670.25,954,99,58,161,676,954,156,0.9036546632818494,0.4999998131885869,3272.0012224943443,1,0.9914940828402367,1
114,1625,290,31,199,653,1025,153,63,207,653,1025,146,0.9033549332319981,0.49999981065088756,3250.001230769697,0.961352657004831,1,1
98,1568,302,36,193,670.25,978,104,57,193,718,978,130,0.9039770113654614,0.4999997966342149,3136.0012755107227,1,0.9334958217270195,1
88,1551,296,25,199,635,1013,100,48,207,639,1019,136,0.9039258492063404,0.49999979480621703,3102.001273022752,0.961352657004831,0.9937402190923318,0.9941118743866536
96,1507,293,23,199,525,1048,163,54,209,532,1061,134,0.9039258492063404,0.499999785285716,3014.00129429826,0.9521531100478469,0.9868421052631579,0.9877474081055608
104,1550,316,23,199,644,1103.35,101,38,209.25,648,1173,118,0.9047189473957922,0.49999979454306376,3100.001273833528,0.951015531660693,0.9938271604938271,0.940622335890878
101,1518,304,23,199,670.25,1042,98,33,209.25,684,1042,126,0.9041248489082961,0.4999997830166244,3036.0013175236286,0.951015531660693,0.9798976608187134,1
101,1483,281,23,199,670,982,84,33,209.25,670,982,148,0.9033549332319981,0.4999997726537986,2966.00134861828,0.951015531660693,1,1
95,1552,259,23,199,637,989,84,27,209.25,637,989,151,0.9033549332319981,0.499999792419492,3104.0012886603286,0.951015531660693,1,1
97,1608,320,23,199,649,1053,139,35,209.25,649,1053,145,0.9035971369638471,0.49999980662607363,3216.0012437815753,0.951015531660693,1,1
88,1678,285,104,42,359,410,206,73,50,428,488,111,0.9078216173013012,0.4999998748749062,3356.0008398398395,0.84,0.8387850467289719,0.8401639344262295
99,1631,280,80,45,409,359,239,78,54,487,421.3,98,0.907478622929341,0.49999986755840475,3262.0008640491965,0.8333333333333334,0.839835728952772,0.8521243769285545
90,1483,272,82,38,322,616,188,91,46,386,739,98,0.9070858063434505,0.49999984219164245,2966.0009361194725,0.8260869565217391,0.8341968911917098,0.8335588633288228
87,1358,211,83,33,336,649,147,91,35,377,696,98,0.9071515463779833,0.499999764467468,2716.0012794133163,0.9428571428571428,0.8912466843501327,0.9324712643678161
101,1434,280,56,26,412,791,208,64,28,451,1080,104,0.9073127544927645,0.49999979715201426,2868.001163536518,0.9285714285714286,0.9135254988913526,0.7324074074074074
87,1347,238,55,36,430,750,184,91,40,480,862,98,0.9073651926988375,0.49999977925188466,2694.0011893913706,0.9,0.8958333333333334,0.8700696055684455
98,1423,249,48,25,429,419,153,91,28,479,564,98,0.9073393481526246,0.4999998022230133,2846.0011257470533,0.8928571428571429,0.8956158663883089,0.7429078014184397
72,1198,194,53,22,390,649,123,91,23,413,726,98,0.9072991666607925,0.49999971129239384,2396.0013834876477,0.9565217391304348,0.9443099273607748,0.8939393939393939
101,1331,197,93,22,427,607,217,91,23,452,727,98,0.9070772888209643,0.49999974814648407,2662.001340868794,0.9565217391304348,0.9446902654867256,0.8349381017881705
110,1483,206,108,21,442,419,224,91,23,477,473,126,0.9069788285956646,0.49999980517486725,2966.001155703138,0.9130434782608695,0.9266247379454927,0.8858350951374208
108,1652,254,100,38,455,401,242,91,41,488,451,107,0.9069503628107101,0.49999984076351983,3304.001052234996,0.926829268292683,0.9323770491803278,0.8891352549889135
106,1484,176,85,31,581,551,246,91,33,619,587,124,0.906762931090221,0.4999998002176828,2968.001185908309,0.9393939393939394,0.938610662358643,0.938671209540034
46,1283,195,77,17,465,676,135,91,18,496,720,126,0.9076891461827492,0.4999997324327376,2566.0013731559256,0.9444444444444444,0.9375,0.9388888888888889
38,1283,179,69,20,430,668,160,60,21,455,707,133,0.9075483493911879,0.4999997288744385,2566.0013914171363,0.9523809523809523,0.945054945054945,0.9448373408769448
58,1372,187,66,18,461,550,119,69,19,488,582,112,0.9071355005195342,0.49999976316887623,2744.0012997298227,0.9473684210526315,0.944672131147541,0.9450171821305842
66,1315,167,56,28,434,614,105,90,35,549,777,172,0.9073059852605486,0.4999998194226146,2630.00094983739,0.8,0.7905282331511839,0.7902187902187903
42,1338,203,82,41,404,654,119,54,47,467,757,111,0.9073588000817125,0.4999997913453385,2676.001116720214,0.8723404255319149,0.8650963597430407,0.8639365918097754
50,1393,231,52,46,371,624,53,70,48,390,656,133,0.9072500083905564,0.4999997670328134,2786.0012980937686,0.9583333333333334,0.9512820512820512,0.9512195121951219
56,1585,271,68,87,449,598,72,58,92,475,633,152,0.9073327712055688,0.49999982242325486,3170.001125836964,0.9456521739130435,0.9452631578947368,0.9447077409162717
68,1482,241,66,117,460,622,63,66,123,484,654,125,0.906785286152369,0.49999979427940394,2964.0012195121953,0.9512195121951219,0.9504132231404959,0.9510703363914373
74,1500,244,68,56,474,551,77,66,60,505,587,135,0.9069012578432527,0.4999998044431303,3000.0011733416773,0.9333333333333333,0.9386138613861386,0.938671209540034
76,1555,268,63,67,399,514,84,70,71,425,548,167,0.9063080304024669,0.4999998178936929,3110.0011327016427,0.9436619718309859,0.9388235294117647,0.9379562043795621
94,1768,318,84,81,483,460,71,63,86,515,490,158,0.9067741600967414,0.49999985913334327,3536.000996209277,0.9418604651162791,0.9378640776699029,0.9387755102040817
104,1631,320,79,94,564,468,62,51,100,597,496,131,0.9063238055384143,0.4999998323570366,3262.0010937030597,0.94,0.9447236180904522,0.9435483870967742
112,1662,311,82,132,586,475,66,41,143,633,513,126,0.9056705214073335,0.499999844818088,3324.001031649671,0.9230769230769231,0.9257503949447078,0.9259259259259259
107,1655,320,78,131,630,559,50,35,138,663,588,127,0.9054979957619532,0.49999983504234957,3310.001092020006,0.9492753623188406,0.9502262443438914,0.9506802721088435
114,1646,320,68,126,563,579,35,25,134,600,617,161,0.9053917550251367,0.4999998374784984,3292.0010700419143,0.9402985074626866,0.9383333333333334,0.9384116693679092
