Wins,Bat_H,Bat_2B,Bat_3B,Bat_HR,Bat_BB,Bat_SO,Base_SB,Base_CS,Pitch_H,Pitch_HR,Pitch_BB,Pitch_SO,Field_E,Field_DP,winsor_Field_E_trans,winsor_Pitch_H_trans,Ratio_Bat_H_Pitch_H,Ratio_Bat_HR_Pitch_HR,Ratio_Bat_BB_Pitch_BB,Ratio_Bat_SO_Pitch_SO
96,1543,295,23,180,670,988,149,61,1534,179,709,982,100.75,146,0.9034018852397274,0.4999997875193995,1.0058670143415906,1.005586592178771,0.9449929478138223,1.0061099796334012
94,1445,282,23,198,670,1037,66,46,1445,198,675,1037,118,121,0.9043097069334213,0.4999997605392656,1,1,0.9925925925925926,1
82,1361,273,23,147,545,1062,66,48,1361,147,545,1062,101,132,0.9034173732376599,0.4999997300683845,1,1,1,1
75,1418,239,23,161,489,1050,88,42,1427,162,492,1057,145,139,0.9052793512697525,0.49999975446010936,0.9936930623686054,0.9938271604938271,0.9939024390243902,0.9933774834437086
66,1325,264,24,125,492,1041,70,31,1333,126,495,1047,119,159,0.9043538843030066,0.49999971860932224,0.9939984996249063,0.9920634920634921,0.9939393939393939,0.994269340974212
91,1490,187,98,13.75,243.75,437,300.8499999999999,91,2514,17,405,737,660,97,0.9083712795452815,0.4999999208885294,0.5926809864757359,0.8088235294117647,0.6018518518518519,0.592944369063772
114,1593,235,97,33,307,477,217,91,2412,50,465,722,668,129,0.9083807539977359,0.4999999140560327,0.6604477611940298,0.66,0.6602150537634408,0.6606648199445984
64,1256,166,86,22,396,694,144,80,1507,26,475,833,654,104,0.9083640139065572,0.49999977983742316,0.8334439283344393,0.8461538461538461,0.8336842105263158,0.8331332533013205
54,1458,235,80,26,535,564,300.8499999999999,91,1776,32,652,687,726.5,104,0.9084433966242935,0.4999998414799935,0.8209459459459459,0.8125,0.8205521472392638,0.8209606986899564
61,1429,166,43,13.75,243.75,354.70000000000005,300.8499999999999,91,2642.5,17,369.75,420,726.5,97,0.9084433966242935,0.49999992839555013,0.5407757805108798,0.8088235294117647,0.6592292089249493,0.8445238095238097
59,1547,237,107,39,490,504,222,91,1816,46,575,592,407,128,0.9078661421235282,0.49999984838634554,0.8518722466960352,0.8478260869565217,0.8521739130434782,0.8513513513513513
87,1373,233,75,22,401,562,193,89,1660,27,485,679,319,105,0.9074897386520254,0.4999998185513137,0.8271084337349398,0.8148148148148148,0.8268041237113402,0.8276877761413843
99,1453,209,98,29,335,588,175,60,1559,31,369.75,631,295,97,0.9073458782886831,0.49999979427940394,0.9320076972418216,0.9354838709677419,0.9060175794455714,0.9318541996830428
77,1335,177,66,25,391,440,217,91,1451,27,425,461,319,97,0.9074897386520254,0.4999997625155493,0.9200551343900758,0.9259259259259259,0.92,0.9544468546637744
97,1453,178,83,18,355,411,206,64,1559,19,381,443,292,97,0.9073261469504651,0.49999979427940394,0.9320076972418216,0.9473684210526315,0.931758530183727,0.927765237020316
77,1377,166,73,16,333,485,225,91,1507,18,369.75,440,368,97,0.9077226299247758,0.49999977983742316,0.913735899137359,0.8888888888888888,0.9006085192697769,1.1022727272727273
54,1252,166,53,14,303,694,243,78,1317,17,369.75,749,356,97,0.9076718113226091,0.4999997117306596,0.9506454062262718,0.8235294117647058,0.8194726166328601,0.9265687583444593
94,1345,176,80,21,498,413,300.8499999999999,91,1443,23,534,448,307,102,0.9074207605371287,0.49999975987501977,0.932085932085932,0.9130434782608695,0.9325842696629213,0.921875
81,1464,203,102,27,525,426,287,78,1560,29,560,464,341,106,0.907602996228978,0.49999979454306376,0.9384615384615385,0.9310344827586207,0.9375,0.9181034482758621
61,1241,166,48,13.75,573,662,218,91,1331,17,615,710,307,101,0.9074207605371287,0.499999717763035,0.932381667918858,0.8088235294117647,0.9317073170731708,0.9323943661971831
74,1203,166,55,13.75,607,748,264,91,1316,17,639,787,235,98,0.9068499565126554,0.49999971129239384,0.9141337386018237,0.8088235294117647,0.9499217527386542,0.9504447268106735
74,1238,178,53,33,608,713,211,91,1319,35,648,760,229,126,0.906785286152369,0.4999997126042025,0.9385898407884761,0.9428571428571428,0.9382716049382716,0.9381578947368421
84,1343,204,62,37,543,665,188,87,1413,39,571,700,230,125,0.9067963106443999,0.499999749570388,0.9504600141542817,0.9487179487179487,0.9509632224168126,0.95
75,1298,182,55,29,525,566,144,91,1374,31,556,599,238,137,0.9068810088864887,0.49999973515209684,0.9446870451237264,0.9354838709677419,0.9442446043165468,0.9449081803005008
99,1582,231,79,100,523,560,65,62,1664,105,550,589,163,128,0.9057397044406477,0.4999998194226146,0.9507211538461539,0.9523809523809523,0.9509090909090909,0.9507640067911715
104,1656,246,84,112,555,550,74,79,1765,119,592,586,153,140,0.9054979957619532,0.49999983949794957,0.9382436260623229,0.9411764705882353,0.9375,0.9385665529010239
95,1616,264,92,104,509,448,74,68,1722,111,542,477,164,140,0.9057621751673173,0.49999983138208687,0.9384436701509872,0.9369369369369369,0.9391143911439115,0.939203354297694
73,1547,260,78,116,494,507,70,77,1627,122,520,533,170,158,0.9058911778520482,0.49999981111611863,0.9508297480024586,0.9508196721311475,0.95,0.9512195121951219
96,1586,276,79,127,670,610,83,63,1668,134,710,642,220,123,0.9066813234531261,0.4999998202876548,0.9508393285371702,0.9477611940298507,0.9436619718309859,0.9501557632398754
116,1729,306,107,166,668,636,95,67,1819,175,703,669,206,129,0.9065005893672801,0.49999984888603316,0.9505222649807586,0.9485714285714286,0.9502133712660028,0.9506726457399103
106,1660,283,83,140,591,572,54,54,1746,147,622,602,209,143,0.9065414596712038,0.4999998359857714,0.9507445589919816,0.9523809523809523,0.9501607717041801,0.9501661129568106
93,1669,276,78,149,583,545,54,46,1756,157,613,573,188,160,0.9062265089880364,0.499999837848496,0.9504555808656037,0.9490445859872612,0.9510603588907015,0.9511343804537522
113,1645,293,86,168,670,554,81,69,1730,177,755.5,583,200,130,0.9064149817333977,0.49999983293795314,0.9508670520231214,0.9491525423728814,0.886829913964262,0.9502572898799314
106,1577,302,67,185,670,657,97,30,1681,197,755.5,700,180,180,0.9060861645194422,0.4999998230565147,0.9381320642474718,0.9390862944162437,0.886829913964262,0.9385714285714286
106,1540,256,63,159,648,594,54,35,1620,167,682,625,174,187,0.9059719969443657,0.4999998094802622,0.9506172839506173,0.9520958083832335,0.9501466275659824,0.9504
108,1503,235,60,114,622,585,73,35,1581,120,654,615,149,187,0.9053917550251367,0.4999997999648738,0.9506641366223909,0.95,0.9510703363914373,0.9512195121951219
103,1420,229,62,105,656,591,48,63,1494,110,690,622,168,175,0.9058492517569943,0.49999977598927614,0.9504685408299867,0.9545454545454546,0.9507246376811594,0.9501607717041801
87,1483,227,78,101,550,660,96,33,1560,106,579,694,164,179,0.9057621751673173,0.49999979454306376,0.9506410256410256,0.9528301886792453,0.9499136442141624,0.9510086455331412
86,1431,201,65,99,659,604,68,46,1525,106,702,644,187,181,0.90620965507768525,0.4999997850040312,0.9383606557377049,0.9339622641509434,0.9387464387464387,0.937888198757764
92,1341,219,53,143,660,743,50,37,1411,150,694,782,155,183,0.9055489589222269,0.49999974885994974,0.9503897944720057,0.9533333333333334,0.9510086455331412,0.9501278772378516
102,1514,242,76,121,642,611,35,24.450000000000003,1593,127,675,643,115,159,0.9041723296466183,0.4999998029672346,0.9504080351537979,0.952755905511811,0.9511111111111111,0.9502332814930016
102,1469,226,63,121,670,567,61,32,1545,127,755.5,596,144,187,0.9052502251143105,0.4999997905342424,0.9508090614886732,0.952755905511811,0.886829913964262,0.9513422818791947
103,1589,246,74,167,670,487,43,29,1672,176,755.5,512,125,187,0.9046033900893089,0.4999998211464939,0.9503588516746412,0.9488636363636364,0.886829913964262,0.951171875
106,1523,242,56,149,670,691,36,47,1634,160,755,741,135,187,0.9049676543262872,0.4999998127309963,0.9320685434516524,0.93125,0.8874172185430463,0.9325236167341431
108,1473,226,62,140,670,665,36,43,1550,147,720,700,134,187,0.9049337941110167,0.4999997918834547,0.9503225806451613,0.9523809523809523,0.9305555555555556,0.95
101,1412,188,58,184,641,692,58,26,1485,194,674,728,135,187,0.9049676543262872,0.49999977326576656,0.9508417508417508,0.9484536082474226,0.9510385756676558,0.9505494505494505
102,1507,203,58,199,647,794,54,39,1585,210,681,835,142,187,0.9051906798317156,0.49999980097324087,0.950788643533123,0.9476190476190476,0.9500734214390602,0.9508982035928144
97,1492,223,41,173,565,865,50,34,1570,182,594,910,135,187,0.9049676543262872,0.49999979715201426,0.9503184713375796,0.9505494505494505,0.9511784511784511,0.9505494505494505
83,1470,236,42,161,481,871,47,24.450000000000003,1546,169,506,916,138,168,0.9050661460170323,0.49999979080513246,0.9508408796895214,0.9526627218934911,0.950592885375494,0.9508733624454149
102,1449,226,42,199,565,860,39,24.450000000000003,1524,211,594,905,136,170,0.9050009918928839,0.4999997847217917,0.9507874015748031,0.943127962085308,0.9511784511784511,0.9502762430939227
109,1461,194,40,199,543,785,35,24.450000000000003,1461,211,543,785,124,180,0.904563565439822,0.49999976575540833,1,0.943127962085308,1,1
105,1396,198,35,189,437,813,42,26,1405,190,440,818,109,163,0.903873700904011,0.4999997467104013,0.993594306049822,0.9947368421052631,0.9931818181818182,0.9938875305623472
77,1286,196,31,149,489,951,35,24.450000000000003,1316,149,489,951,137,166,0.9050338186328274,0.49999971129239384,0.9772036474164134,1,1,1
71,1278,185,37,165,494,832,50,30,1316,168,503,848,145,145,0.9052793512697525,0.49999971129239384,0.9711246200607903,0.9821428571428571,0.9821073558648111,0.9811320754716981
72,1225,166,23,100,532,1043,63,37,1316,100,532,1043,154,144,0.9055236510799471,0.49999971129239384,0.9308510638297872,1,1,1
80,1255,211,44,95,569,845,120,74,1316,96,573,850,132,159,0.9048644566094097,0.49999971129239384,0.9536474164133738,0.9895833333333334,0.9930191972076788,0.9941176470588236
82,1377,195,43,97,581,717,75,55,1377,97,581,717,125,159,0.9046033900893089,0.4999997363048611,1,1,1,1
83,1346,210,25,108,513,720,74,44,1407,113,536,753,140,187,0.9051293469230596,0.4999997474299737,0.9566453447050463,0.9557522123893806,0.957089552238806,0.9561752988047809
89,1451,220,30,101,515,690,53,35,1451,101,515,690,142,158,0.9051906798317156,0.4999997625155493,1,1,1,1
84,1448,233,39,111,492,719,103,60,1466,112,498,728,137,150,0.9050338186328274,0.49999976735053203,0.9877216916780355,0.9910714285714286,0.9879518072289156,0.9876373626373627
100,1576,267,47,184,533,681,93,57,1576,184,533,681,132,151,0.9048644566094097,0.499999798693602,1,1,1,1
99,1480,227,38,124,502,691,97,42,1471,123,499,687,112,133,0.9040272146641541,0.49999976892941767,1.0061182868796736,1.008130081300813,1.006012024048096,1.0058224163027656
103,1484,239,34,189,643,739,86,36,1484,189,643,739,138,160,0.9050661460170323,0.49999977296009185,1,1,1,1
89,1346,224,33,151,592,657,71,45,2038,211,755.5,995,109,151,0.903873700904011,0.4999998796179749,0.6604514229636899,0.7156398104265402,0.7835870284579749,0.6603015075376885
79,1417,225,37,161,590,719,69,45,1417,161,590,719,128,158,0.9047189473957922,0.4999997509822505,1,1,1,1
87,1560,275,32,130,534,673,62,38,1560,130,534,673,142,177,0.9051906798317156,0.49999979454306376,1,1,1,1
98,1467,274,31,177,624,776,156,53,1476,178,628,781,124,173,0.904563565439822,0.4999997704922849,0.9939024390243902,0.9943820224719101,0.9936305732484076,0.9935979513444302
90,1512,275,23,188,645,911,139,48,1512,188,645,911,127,153,0.9046810651376977,0.4999997812911173,1,1,1,1
89,1445,239,23,196,604,949,105,43,1445,196,604,949,102,155,0.9034785283468666,0.4999997605392656,1,1,1,1
86,1478,274,23,149,592,941,147,39,1487,150,596,947,135,162,0.9049676543262872,0.4999997738752669,0.9939475453934096,0.9933333333333333,0.9932885906040269,0.9936642027455121
74,1479,230,23,131,505,836,138,60,1488,132,508,841,123,184,0.9045230605819398,0.49999977417909586,0.9939516129032258,0.9924242424242424,0.9940944881889764,0.9940546967895363
71,1418,249,23,147,473,861,109,36,1418,147,473,861,133,181,0.9048993990604778,0.49999975133335056,1,1,1,1
88,1568,294,24,178,629,910,39,35,1568,178,629,910,101,166,0.9034173732376599,0.4999997966342149,1,1,1,1
100,1656,319,23,199,670,946,79,57,2374,211,755.5,1169,115,175,0.9041723296466183,0.4999999112826471,0.6975568660488627,0.943127962085308,0.886829913964262,0.8092386655260907
92,1621,293,28,162,632,909,96,46,1621,162,632,909,100.75,146,0.9034018852397274,0.4999998097152541,1,1,1,1
96,1636,319,23,161,670,954,99,58,1636,161,676,954,105,156,0.9036546632818494,0.4999998131885869,1,1,0.9911242603550295,1
114,1625,290,31,199,653,1025,153,63,1625,207,653,1025,100.75,146,0.9034018852397274,0.49999981065088756,1,0.961352657004831,1,1
98,1568,302,36,193,670,978,104,57,1568,193,718,978,111,130,0.9039770113654614,0.4999997966342149,1,1,0.9331476323119777,1
88,1551,296,25,199,635,1013,100,48,1561,207,639,1019,110,136,0.9039258492063404,0.49999979480621703,0.9935938500960922,0.961352657004831,0.9937402190923318,0.9941118743866536
104,1550,316,23,199,644,1105.8999999999999,101,38,1560,211,648,1169,128,118,0.9047189473957922,0.49999979454306376,0.9935897435897436,0.943127962085308,0.9938271604938271,0.946022241231822
97,1608,319,23,199,649,1053,139,35,1608,210,649,1053,104,145,0.9035971369638471,0.49999980662607363,1,0.9476190476190476,1,1
88,1678,285,104,42,359,410,206,91,1999,50,428,488,394,111,0.9078216173013012,0.4999998748749062,0.8394197098549274,0.84,0.8387850467289719,0.8401639344262295
99,1631,280,80,45,409,354.70000000000005,239,91,1943,54,487,420,317,97,0.907478622929341,0.49999986755840475,0.8394235717961914,0.8333333333333334,0.839835728952772,0.8445238095238097
90,1483,272,82,38,322,616,188,91,1780,46,386,739,260,97,0.9070858063434505,0.49999984219164245,0.8331460674157304,0.8260869565217391,0.8341968911917098,0.8335588633288228
87,1358,211,83,33,336,649,147,91,1457,35,369.75,696,268,97,0.9071515463779833,0.499999764467468,0.9320521619766644,0.9428571428571428,0.9087221095334685,0.9324712643678161
98,1423,249,48,25,429,569,153,91,1590,28,479,648,294,97,0.9073393481526246,0.4999998022230133,0.8949685534591195,0.8928571428571429,0.8956158663883089,0.8780864197530864
46,1283,195,77,17,465,676,135,91,1367,18,496,720,360,126,0.9076891461827492,0.4999997324327376,0.9385515727871251,0.9444444444444444,0.9375,0.9388888888888889
38,1283,179,69,20,430,668,160,86,1358,21,455,707,330,133,0.9075483493911879,0.4999997288744385,0.9447717231222386,0.9523809523809523,0.945054945054945,0.9448373408769448
58,1372,187,66,18,461,550,119,91,1453,19,488,582,266,112,0.9071355005195342,0.49999976316887623,0.9442532690984171,0.9473684210526315,0.944672131147541,0.9450171821305842
42,1338,203,82,41,404,654,119,91,1548,47,467,757,297,111,0.9073588000817125,0.4999997913453385,0.8643410852713178,0.8723404255319149,0.8650963597430407,0.8639365918097754
50,1393,231,52,46,371,624,53,70,1465,48,390,656,281,133,0.9072500083905564,0.4999997670328134,0.9508532423208191,0.9583333333333334,0.9512820512820512,0.9512195121951219
76,1555,268,63,67,399,514,84,70,1657,71,425,548,193,167,0.9063080304024669,0.4999998178936929,0.9384429692214846,0.9436619718309859,0.9388235294117647,0.9379562043795621
107,1655,319,78,131,630,559,50,35,1741,138,663,588,153,127,0.9054979957619532,0.49999983504234957,0.9506031016657094,0.9492753623188406,0.9502262443438914,0.9506802721088435
114,1646,319,68,126,563,579,35,25,1754,134,600,617,149,161,0.9053917550251367,0.4999998374784984,0.9384264538198404,0.9402985074626866,0.9383333333333334,0.9384116693679092
99,1689,319,55,181,670,663,40,24.450000000000003,1777,190,716,697,129,149,0.9047562132058619,0.49999984165835637,0.9504783342712436,0.9526315789473684,0.9357541899441341,0.9512195121951219
85,1630,319,60,149,670,663,36,36,1749,160,720,711,218,130,0.9066569954098631,0.4999998365479449,0.931961120640366,0.93125,0.9305555555555556,0.9324894514767933
73,1610,255,54,156,530,631,62,38,1739,168,572,681,212,179,0.9065811162981795,0.4999998346627003,0.9258194364577343,0.9285714285714286,0.9265734265734266,0.9265785609397944
56,1528,254,64,76,555,625,62,46,1618,80,588,662,220,161,0.9066813234531261,0.49999980900897045,0.9443757725587144,0.95,0.9438775510204082,0.9441087613293051
56,1503,259,66,104,645,629,69,56,1602,111,687,670,217,127,0.9066446547596847,0.49999980517486725,0.9382022471910112,0.9369369369369369,0.9388646288209607,0.9388059701492537
76,1435,178,49,38,444,515,44,34,1510,40,467,542,183,134,0.9061403038047542,0.4999997807113723,0.9503311258278145,0.95,0.9507494646680942,0.9501845018450185
56,1401,217,40,36,485,500,35,49,1513,39,524,540,164,173,0.9057621751673173,0.499999781580128,0.9259748843357568,0.9230769230769231,0.9255725190839694,0.9259259259259259
52,1385,231,54,42,507,625,41,32,1457,44,533,657,176,148,0.9060109611189064,0.499999764467468,0.9505833905284832,0.9545454545454546,0.9512195121951219,0.9512937595129376
88,1415,243,49,72,670,550,42,34,1489,76,755.5,579,119,187,0.9043538843030066,0.49999977448231286,0.9503022162525184,0.9473684210526315,0.886829913964262,0.9499136442141624
85,1400,225,52,86,670,519,38,26,1473,90,755.5,546,147,187,0.905336356027572,0.49999976955647457,0.9504412763068567,0.9555555555555556,0.886829913964262,0.9505494505494505
55,1432,215,56,105,670,519,44,26,1506,110,755.5,546,163,187,0.9057397044406477,0.4999997795449455,0.950863213811421,0.9545454545454546,0.886829913964262,0.9505494505494505
62,1471,216,40,122,524,633,43,25,1547,128,551,666,143,169,0.90522067108304,0.49999979107549736,0.9508726567550096,0.953125,0.9509981851179673,0.9504504504504504
54,1292,201,43,99,530,712,35,31,1359,104,558,749,175,171,0.9059915959240611,0.49999972927329916,0.9506990434142752,0.9519230769230769,0.9498207885304659,0.9506008010680908
66,1467,199,48,127,487,763,35,38,1543,134,512,803,154,183,0.9055236510799471,0.4999997899908814,0.9507453013609851,0.9477611940298507,0.951171875,0.950186799501868
62,1336,206,42,176,385,805,37,29,1415,186,408,852,132,172,0.9048644566094097,0.49999975027781596,0.9441696113074205,0.946236559139785,0.9436274509803921,0.9448356807511737
69,1455,243,45,123,506,821,36,25,1531,129,532,864,167,164,0.9058278931416256,0.49999978668587064,0.9503592423252776,0.9534883720930233,0.9511278195488722,0.9502314814814815
61,1350,217,47,91,584,777,58,24.450000000000003,1358,92,588,782,175,161,0.9059915959240611,0.4999997288744385,0.9941089837997055,0.9891304347826086,0.9931972789115646,0.9936061381074168
75,1275,215,57,71,426,994,134,51,1316,72,431,1006,141,156,0.905160241744304,0.49999971129239384,0.9688449848024316,0.9861111111111112,0.988399071925754,0.9880715705765407
62,1252,213,50,69,455,1025,133,59,1316,69,458,1031,133,121,0.9048993990604778,0.49999971129239384,0.9513677811550152,1,0.9934497816593887,0.9941804073714839
82,1300,192,40,94,472,1022,147,61,1316,94,472,1022,145,136,0.9052793512697525,0.49999971129239384,0.9878419452887538,1,1,1
97,1304,204,30,140,484,926,91,50,1363,146,506,968,136,153,0.9050009918928839,0.49999973085997235,0.9567131327953045,0.958904109589041,0.9565217391304348,0.9566115702479339
