Wins,Bat_H,Bat_2B,Bat_3B,Bat_HR,Bat_BB,Bat_SO,Base_SB,Base_CS,Pitch_H,Pitch_HR,Pitch_BB,Pitch_SO,Field_E,Field_DP,field_e,pitch_h,Ratio_Bat_H_Pitch_H,Ratio_Bat_HR_Pitch_HR,Ratio_Bat_BB_Pitch_BB,Ratio_Bat_SO_Pitch_SO
96,1586,276,79,127,675,610,83,63,1668,134,710,642,220,123,1.2332901762794248,0.4999998202876548,0.9508393285371702,0.9477611940298507,0.9507042253521126,0.9501557632398754
116,1729,306,108,166,668,636,95,67,1819,175,703,669,206,129,1.2323876934187108,0.49999984888603316,0.9505222649807586,0.9485714285714286,0.9502133712660028,0.9506726457399103
106,1660,283,83,140,591,572,54,54,1746,147,622,602,209,143,1.2325902319876727,0.4999998359857714,0.9507445589919816,0.9523809523809523,0.9501607717041801,0.9501661129568106
93,1669,276,78,149,583,545,54,46,1756,157,613,573,188,160,1.2310511117922347,0.499999837848496,0.9504555808656037,0.9490445859872612,0.9510603588907015,0.9511343804537522
113,1645,293,86,168,806,554,81,69,1730,177,848,583,200,130,1.23196625117616,0.49999983293795314,0.9508670520231214,0.9491525423728814,0.9504716981132075,0.9502572898799314
106,1577,302,67,185,798,657,97,30,1681,197,851,700,180,180,1.2303803159687867,0.4999998230565147,0.9381320642474718,0.9390862944162437,0.9377203290246768,0.9385714285714286
106,1540,256,63,159,648,594,54,35,1620,167,682,625,174,206,1.2298409243607415,0.4999998094802622,0.9506172839506173,0.9520958083832335,0.9501466275659824,0.9504
108,1503,235,60,114,622,585,73,35,1581,120,654,615,149,200,1.227177616529496,0.4999997999648738,0.9506641366223909,0.95,0.9510703363914373,0.9512195121951219
103,1420,229,62,105,656,591,48,63,1494,110,690,622,168,175,1.2292669789975357,0.49999977598927614,0.9504685408299867,0.9545454545454546,0.9507246376811594,0.9501607717041801
87,1483,227,78,101,550,660,96,33,1560,106,579,694,164,179,1.2288634094464779,0.49999979454306376,0.9506410256410256,0.9528301886792453,0.9499136442141624,0.9510086455331412
86,1431,201,65,99,659,604,68,46,1525,106,702,644,187,181,1.2309700902875331,0.4999997850040312,0.9383606557377049,0.9339622641509434,0.9387464387464387,0.937888198757764
92,1341,219,53,143,660,743,50,37,1411,150,694,782,155,183,1.2278871533335383,0.49999974885994974,0.9503897944720057,0.9533333333333334,0.9510086455331412,0.9501278772378516
102,1514,242,76,121,642,611,28,24,1593,127,675,643,115,159,1.2219229328464036,0.4999998029672346,0.9504080351537979,0.952755905511811,0.9511111111111111,0.9502332814930016
102,1469,226,63,121,769,567,61,32,1545,127,809,596,144,205,1.226545832664573,0.4999997905342424,0.9508090614886732,0.952755905511811,0.9505562422744128,0.9513422818791947
103,1589,246,74,167,723,487,43,29,1672,176,761,512,125,198,1.2237347219559627,0.4999998211464939,0.9503588516746412,0.9488636363636364,0.9500657030223391,0.951171875
106,1523,242,56,149,704,691,36,47,1634,160,755,741,135,195,1.2253030684407724,0.4999998127309963,0.9320685434516524,0.93125,0.9324503311258279,0.9325236167341431
108,1473,226,62,140,684,665,36,43,1550,147,720,700,134,208,1.2251557337792494,0.4999997918834547,0.9503225806451613,0.9523809523809523,0.95,0.95
101,1412,188,58,184,641,692,58,26,1485,194,674,728,135,189,1.2253030684407724,0.49999977326576656,0.9508417508417508,0.9484536082474226,0.9510385756676558,0.9505494505494505
102,1507,203,58,200,647,794,54,39,1585,210,681,835,142,225,1.2262819304902024,0.49999980097324087,0.950788643533123,0.9523809523809523,0.9500734214390602,0.9508982035928144
97,1492,223,41,173,565,865,50,34,1570,182,594,910,135,191,1.2253030684407724,0.49999979715201426,0.9503184713375796,0.9505494505494505,0.9511784511784511,0.9505494505494505
83,1470,236,42,161,481,871,47,23,1546,169,506,916,138,168,1.2257335222331636,0.49999979080513246,0.9508408796895214,0.9526627218934911,0.950592885375494,0.9508733624454149
102,1449,226,42,203,565,860,39,24,1524,214,594,905,136,170,1.225448451644861,0.4999997847217917,0.9507874015748031,0.9485981308411215,0.9511784511784511,0.9502762430939227
109,1461,194,40,240,543,785,28,18,1461,240,543,785,124,180,1.2235654047663196,0.49999976575540833,1,1,1,1
105,1396,198,35,189,437,813,42,26,1405,190,440,818,109,163,1.2206931720557894,0.4999997467104013,0.993594306049822,0.9947368421052631,0.9931818181818182,0.9938875305623472
77,1286,196,31,149,489,951,35,20,1286,149,489,951,137,166,1.2255919233045867,0.49999969766525015,1,1,1,1
71,1278,185,37,165,494,832,50,30,1302,168,503,848,145,145,1.226675324457206,0.49999970505024766,0.9815668202764977,0.9821428571428571,0.9821073558648111,0.9811320754716981
72,1225,166,17,100,532,1043,63,37,1225,100,532,1043,154,144,1.2277723558019096,0.49999966680549773,1,1,1,1
80,1255,211,44,95,569,845,120,74,1263,96,573,850,132,159,1.2248550446926,0.49999968655358773,0.9936658749010293,0.9895833333333334,0.9930191972076788,0.9941176470588236
82,1377,195,43,97,581,717,75,55,1377,97,581,717,125,159,1.2237347219559627,0.4999997363048611,1,1,1,1
83,1346,210,25,108,513,720,74,44,1407,113,536,753,140,187,1.226011251876914,0.4999997474299737,0.9566453447050463,0.9557522123893806,0.957089552238806,0.9561752988047809
89,1451,220,30,101,515,690,53,35,1451,101,515,690,142,158,1.2262819304902024,0.4999997625155493,1,1,1,1
84,1448,233,39,111,492,719,103,60,1466,112,498,728,137,150,1.2255919233045867,0.49999976735053203,0.9877216916780355,0.9910714285714286,0.9879518072289156,0.9876373626373627
100,1576,267,47,184,533,681,93,57,1576,184,533,681,132,151,1.2248550446926,0.499999798693602,1,1,1,1
99,1480,227,38,124,502,691,97,42,1471,123,499,687,112,133,1.2213228759570662,0.49999976892941767,1.0061182868796736,1.008130081300813,1.006012024048096,1.0058224163027656
103,1484,239,34,189,643,739,86,36,1484,189,643,739,138,160,1.2257335222331636,0.49999977296009185,1,1,1,1
89,1346,224,33,151,592,657,71,45,2038,229,896,995,109,151,1.2206931720557894,0.4999998796179749,0.6604514229636899,0.6593886462882096,0.6607142857142857,0.6603015075376885
79,1417,225,37,161,590,719,69,45,1417,161,590,719,128,158,1.2242283611177172,0.4999997509822505,1,1,1,1
87,1560,275,32,130,534,673,62,38,1560,130,534,673,142,177,1.2262819304902024,0.49999979454306376,1,1,1,1
98,1467,274,31,177,624,776,156,53,1476,178,628,781,124,173,1.2235654047663196,0.4999997704922849,0.9939024390243902,0.9943820224719101,0.9936305732484076,0.9935979513444302
90,1512,275,23,188,645,911,139,48,1512,188,645,911,127,153,1.2240661475121006,0.4999997812911173,1,1,1,1
89,1445,239,16,196,604,949,105,43,1445,196,604,949,102,155,1.2190949197532805,0.4999997605392656,1,1,1,1
86,1478,274,12,149,592,941,147,39,1487,150,596,947,135,162,1.2253030684407724,0.4999997738752669,0.9939475453934096,0.9933333333333333,0.9932885906040269,0.9936642027455121
74,1479,230,23,131,505,836,138,60,1488,132,508,841,123,184,1.2233936117694213,0.49999977417909586,0.9939516129032258,0.9924242424242424,0.9940944881889764,0.9940546967895363
71,1418,249,19,147,473,861,109,36,1418,147,473,861,133,181,1.2250064066076989,0.49999975133335056,1,1,1,1
88,1568,294,24,178,629,910,39,35,1568,178,629,910,101,166,1.2188503684527965,0.4999997966342149,1,1,1,1
100,1656,341,23,199,760,946,79,57,2374,285,1090,1356,115,175,1.2219229328464036,0.4999999112826471,0.6975568660488627,0.6982456140350877,0.6972477064220184,0.6976401179941003
92,1621,293,28,162,632,909,96,46,1621,162,632,909,91,146,1.2161407839048508,0.4999998097152541,1,1,1,1
96,1636,325,23,161,676,954,99,58,1636,161,676,954,105,156,1.2198033633138605,0.4999998131885869,1,1,1,1
114,1625,290,31,207,653,1025,153,63,1625,207,653,1025,98,146,1.2180898274599385,0.49999981065088756,1,1,1,1
98,1568,302,36,193,718,978,104,57,1568,193,718,978,111,130,1.2211163795142745,0.4999997966342149,1,1,1,1
88,1551,296,25,206,635,1013,100,48,1561,207,639,1019,110,136,1.2209065070949485,0.49999979480621703,0.9935938500960922,0.9951690821256038,0.9937402190923318,0.9941118743866536
104,1550,316,12,224,644,1178,101,38,1560,225,648,1185,128,118,1.2242283611177172,0.49999979454306376,0.9935897435897436,0.9955555555555555,0.9938271604938271,0.9940928270042194
97,1608,327,21,210,649,1053,139,35,1608,210,649,1053,104,145,1.2195713039865872,0.49999980662607363,1,1,1,1
88,1678,285,104,42,359,410,206,163,1999,50,428,488,394,111,1.2395163373969826,0.4999998748749062,0.8394197098549274,0.84,0.8387850467289719,0.8401639344262295
99,1631,280,80,45,409,349,239,193,1943,54,487,416,317,89,1.2375243666336997,0.49999986755840475,0.8394235717961914,0.8333333333333334,0.839835728952772,0.8389423076923077
90,1483,272,82,38,322,616,188,160,1780,46,386,739,260,79,1.2353805398896387,0.49999984219164245,0.8331460674157304,0.8260869565217391,0.8341968911917098,0.8335588633288228
87,1358,211,83,33,336,649,147,117,1457,35,360,696,268,72,1.2357307161305577,0.499999764467468,0.9320521619766644,0.9428571428571428,0.9333333333333333,0.9324712643678161
98,1423,249,48,25,429,729,153,117,1590,28,479,804,294,75,1.236749503592792,0.4999998022230133,0.8949685534591195,0.8928571428571429,0.8956158663883089,0.9067164179104478
46,1283,195,77,17,465,676,135,95,1367,18,496,720,360,126,1.2387314506138918,0.4999997324327376,0.9385515727871251,0.9444444444444444,0.9375,0.9388888888888889
38,1283,179,69,20,430,668,160,95,1358,21,455,707,330,133,1.2379191119155644,0.4999997288744385,0.9447717231222386,0.9523809523809523,0.945054945054945,0.9448373408769448
58,1372,187,66,18,461,550,119,99,1453,19,488,582,266,112,1.2356449501923996,0.49999976316887623,0.9442532690984171,0.9473684210526315,0.944672131147541,0.9450171821305842
42,1338,203,82,41,404,654,119,64,1548,47,467,757,297,111,1.236856686906954,0.4999997913453385,0.8643410852713178,0.8723404255319149,0.8650963597430407,0.8639365918097754
50,1393,231,52,46,371,624,53,70,1465,48,390,656,281,133,1.236261321614032,0.4999997670328134,0.9508532423208191,0.9583333333333334,0.9512820512820512,0.9512195121951219
76,1555,268,63,67,399,514,84,70,1657,71,425,548,193,167,1.2314448629771304,0.4999998178936929,0.9384429692214846,0.9436619718309859,0.9388235294117647,0.9379562043795621
107,1655,336,78,131,630,559,50,35,1741,138,663,588,153,127,1.2276562085905556,0.49999983504234957,0.9506031016657094,0.9492753623188406,0.9502262443438914,0.9506802721088435
114,1646,331,68,126,563,579,27,25,1754,134,600,617,149,161,1.227177616529496,0.4999998374784984,0.9384264538198404,0.9402985074626866,0.9383333333333334,0.9384116693679092
99,1689,319,55,181,681,663,40,24,1777,190,716,697,129,149,1.2243883095152965,0.49999984165835637,0.9504783342712436,0.9526315789473684,0.9511173184357542,0.9512195121951219
85,1630,320,60,149,671,663,36,36,1749,160,720,711,218,130,1.233167647475152,0.4999998365479449,0.931961120640366,0.93125,0.9319444444444445,0.9324894514767933
73,1610,255,54,156,530,631,62,38,1739,168,572,681,212,179,1.2327876041954853,0.4999998346627003,0.9258194364577343,0.9285714285714286,0.9265734265734266,0.9265785609397944
56,1528,254,64,76,555,625,62,46,1618,80,588,662,220,161,1.2332901762794248,0.49999980900897045,0.9443757725587144,0.95,0.9438775510204082,0.9441087613293051
56,1503,259,66,104,645,629,69,56,1602,111,687,670,217,127,1.2331056212633822,0.49999980517486725,0.9382022471910112,0.9369369369369369,0.9388646288209607,0.9388059701492537
76,1435,178,49,38,444,515,44,34,1510,40,467,542,183,134,1.230638047906847,0.4999997807113723,0.9503311258278145,0.95,0.9507494646680942,0.9501845018450185
56,1401,217,40,36,485,500,27,49,1513,39,524,540,164,173,1.2288634094464779,0.499999781580128,0.9259748843357568,0.9230769230769231,0.9255725190839694,0.9259259259259259
52,1385,231,54,42,507,625,41,32,1457,44,533,657,176,148,1.2300243978922214,0.499999764467468,0.9505833905284832,0.9545454545454546,0.9512195121951219,0.9512937595129376
88,1415,243,49,72,764,550,42,34,1489,76,804,579,119,189,1.2226805190448937,0.49999977448231286,0.9503022162525184,0.9473684210526315,0.9502487562189055,0.9499136442141624
85,1400,225,52,86,824,519,38,26,1473,90,867,546,147,228,1.2269295457775036,0.49999976955647457,0.9504412763068567,0.9555555555555556,0.9504036908881199,0.9505494505494505
55,1432,215,56,105,721,519,44,26,1506,110,758,546,163,219,1.2287597350659403,0.4999997795449455,0.950863213811421,0.9545454545454546,0.9511873350923483,0.9505494505494505
62,1471,216,40,122,524,633,43,25,1547,128,551,666,143,169,1.2264147120406708,0.49999979107549736,0.9508726567550096,0.953125,0.9509981851179673,0.9504504504504504
54,1292,201,43,99,530,712,32,31,1359,104,558,749,175,171,1.2299331329162813,0.49999972927329916,0.9506990434142752,0.9519230769230769,0.9498207885304659,0.9506008010680908
66,1467,199,48,127,487,763,23,38,1543,134,512,803,154,183,1.2277723558019096,0.4999997899908814,0.9507453013609851,0.9477611940298507,0.951171875,0.950186799501868
62,1336,206,42,176,385,805,37,29,1415,186,408,852,132,172,1.2248550446926,0.49999975027781596,0.9441696113074205,0.946236559139785,0.9436274509803921,0.9448356807511737
69,1455,243,45,123,506,821,36,25,1531,129,532,864,167,164,1.2291677184674341,0.49999978668587064,0.9503592423252776,0.9534883720930233,0.9511278195488722,0.9502314814814815
61,1350,217,47,91,584,777,58,22,1358,92,588,782,175,161,1.2299331329162813,0.4999997288744385,0.9941089837997055,0.9891304347826086,0.9931972789115646,0.9936061381074168
75,1275,215,57,71,426,994,134,51,1291,72,431,1006,141,156,1.2261474550535008,0.49999970000258,0.9876065065840434,0.9861111111111112,0.988399071925754,0.9880715705765407
62,1252,213,50,69,455,1025,133,59,1260,69,458,1031,133,121,1.2250064066076989,0.4999996850592089,0.9936507936507937,1,0.9934497816593887,0.9941804073714839
82,1300,192,40,94,472,1022,147,61,1300,94,472,1022,145,136,1.226675324457206,0.49999970414201184,1,1,1,1
97,1304,204,30,140,484,926,91,50,1363,146,506,968,136,153,1.225448451644861,0.49999973085997235,0.9567131327953045,0.958904109589041,0.9565217391304348,0.9566115702479339
94,1431,216,28,147,595,919,128,57,1431,147,595,919,137,170,1.2255919233045867,0.49999975583088063,1,1,1,1
90,1315,205,37,132,568,876,164,93,1315,132,568,876,141,154,1.2261474550535008,0.49999971085312783,1,1,1,1
98,1376,220,33,151,609,846,183,82,1376,151,609,846,143,140,1.2264147120406708,0.49999973592144403,1,1,1,1
63,1292,177,37,118,519,916,177,90,1300,119,522,922,191,137,1.2312895893564022,0.49999970414201184,0.9938461538461538,0.9915966386554622,0.9942528735632183,0.9934924078091106
69,1304,200,31,100,433,800,144,117,1304,100,433,800,179,145,1.230292679107414,0.49999970595430765,1,1,1,1
83,1424,212,35,137,506,824,175,82,1424,137,506,824,130,115,1.2245460415316793,0.49999975342444136,1,1,1,1
68,1286,211,27,149,582,948,232,87,1286,149,582,948,160,140,1.2284417240396688,0.49999969766525015,1,1,1,1
74,1447,237,28,121,524,872,235,98,1447,121,524,872,157,157,1.228112795733022,0.499999761200759,1,1,1,1
99,1414,220,25,127,562,855,157,55,1414,127,562,855,129,159,1.2243883095152965,0.4999997499244772,1,1,1,1
103,1379,209,22,164,651,992,141,54,1379,164,651,992,87,152,1.2149010106934286,0.4999997370691944,1,1,1,1
96,1389,219,24,142,707,831,143,59,1389,142,707,831,125,158,1.2237347219559627,0.49999974084146703,1,1,1,1
68,1408,260,21,158,622,1048,131,59,1408,158,622,1048,111,161,1.2211163795142745,0.49999974778861056,1,1,1,1
72,1434,253,18,161,593,975,129,55,2038,229,843,1386,125,149,1.2237347219559627,0.4999998796179749,0.703631010794897,0.7030567685589519,0.7034400948991696,0.7034632034632035
75,1458,257,20,190,636,1025,126,52,1640,214,716,1153,114,170,1.2217260730278052,0.4999998140987507,0.8890243902439025,0.8878504672897196,0.888268156424581,0.8889852558542931
78,1492,283,21,243,640,1114,58,35,1492,243,640,1114,102,195,1.2190949197532805,0.4999997753883087,1,1,1,1
87,1430,287,20,235,770,1129,70,37,1430,235,770,1129,122,162,1.2232192861897602,0.49999975548926595,1,1,1,1
92,1510,283,23,240,755,1166,40,15,1519,241,760,1173,135,165,1.2253030684407724,0.4999997833022228,0.9940750493745886,0.995850622406639,0.993421052631579,0.9940323955669225
102,1469,334,22,199,640,1021,68,29,1469,199,640,1021,125,151,1.2237347219559627,0.4999997682997978,1,1,1,1
96,1398,317,24,176,556,898,48,14,1398,176,556,898,107,145,1.2202557521794632,0.4999997441675314,1,1,1,1
91,1396,191,85,21,474,594,237,160,1478,22,502,629,184,104,1.2307222761583145,0.4999997711129951,0.9445196211096076,0.9545454545454546,0.9442231075697212,0.9443561208267091
77,1722,292,105,61,546,370,238,163,2146,76,680,461,390,84,1.239430405466775,0.4999998914298172,0.8024231127679403,0.8026315789473685,0.8029411764705883,0.8026030368763557
85,1556,259,88,36,513,415,198,201,1692,39,558,451,412,75,1.2398843862011848,0.4999998253497197,0.9196217494089834,0.9230769230769231,0.9193548387096774,0.9201773835920177
66,1347,130,51,6,421,569,128,146,1593,7,498,673,361,96,1.2387564293935749,0.4999998029672346,0.8455743879472694,0.8571428571428571,0.8453815261044176,0.8454680534918276
75,1253,209,50,13,457,643,191,163,1327,14,484,681,287,88,1.236491581851155,0.4999997160589666,0.9442351168048229,0.9285714285714286,0.9442148760330579,0.9441997063142438
87,1287,204,72,12,351,628,210,168,1354,13,369,664,250,79,1.2349145591586372,0.49999972727014874,0.9505169867060561,0.9230769230769231,0.9512195121951219,0.9457831325301205
83,1397,236,75,23,536,592,211,160,1479,24,568,627,273,140,1.2359401756397153,0.49999977142240637,0.9445571331981069,0.9583333333333334,0.9436619718309859,0.9441786283891547
84,1393,228,60,64,522,627,163,98,1485,68,556,668,246,120,1.2347186428035608,0.49999977326576656,0.938047138047138,0.9411764705882353,0.9388489208633094,0.938622754491018
78,1443,260,72,46,495,655,169,98,1538,49,528,698,246,104,1.2347186428035608,0.49999978862319294,0.9382314694408322,0.9387755102040817,0.9375,0.9383954154727794
78,1415,222,55,65,497,600,153,142,1489,68,523,631,341,85,1.2382318956742127,0.49999977448231286,0.9503022162525184,0.9558823529411765,0.9502868068833652,0.9508716323296355
96,1296,215,42,62,490,639,129,120,1381,66,522,681,230,106,1.2338739595737616,0.4999997378302094,0.9384503982621288,0.9393939393939394,0.9386973180076629,0.9383259911894273
96,1317,236,56,44,422,605,158,150,1394,47,447,641,248,126,1.2348173119700294,0.49999974269723285,0.9447632711621234,0.9361702127659575,0.9440715883668904,0.9438377535101404
72,1346,208,37,33,456,527,128,120,1773,43,601,694,278,120,1.2361428417628646,0.4999998409430929,0.7591652566271856,0.7674418604651163,0.7587354409317804,0.7593659942363112
56,1408,246,59,50,382,555,135,79,1665,59,452,656,259,132,1.2353354006642172,0.4999998196394593,0.8456456456456456,0.847457627118644,0.8451327433628318,0.8460365853658537
54,1591,250,53,93,309,647,69,84,1674,98,325,681,309,134,1.237266633791275,0.4999998215736066,0.9504181600955794,0.9489795918367347,0.9507692307692308,0.9500734214390602
53,1607,272,41,118,436,585,74,77,1690,124,459,615,224,181,1.2335293173929183,0.4999998249361017,0.9508875739644971,0.9516129032258065,0.9498910675381264,0.9512195121951219
